液体|危险品|保税|仓库|，|是|指|符合|国家|关于|危险|化学品|仓储|规定|的|，|专门|提供|石油|、|成品油|或者|其它|散装|液体|危险|化学品|保税|仓储|服务|的|保税|仓库|。,n|n|vn|n|w|v|v|v|n|p|a|n|vn|n|u|w|d|v|n|w|n|c|r|a|n|a|n|vn|vn|vn|u|vn|n|w
备料|保税仓库|，|是|指|加工|贸易|企业|存储|为|加工|复出口|产品|所|进口|的|原材料|、|设备|及其|零部件|的|保税|仓库|，|所|存|保税|货物|仅限于|供应|本|企业|。,v|nz|w|v|v|vn|vn|n|v|v|v|vn|n|u|v|u|n|w|n|c|n|u|vn|n|w|u|v|vn|n|v|v|r|n|w
寄售|维修|保税|仓库|，|是|指|专门|存储|为|维修|外国|产品|所|进口|寄售|零配件|的|保税|仓库|。,vn|vn|vn|n|w|v|v|d|v|v|v|n|n|u|v|v|n|u|vn|n|w
自由贸易区| |（|Free| |Trade| |Zone|，|简称|FTZ|）|是|指|在|贸易|和|投资|等|方面|比|世贸组织|有关|规定|更加|优惠|的|贸易|安排|；|在|主权|国家|或|地区|的|关境|以外|，|划出|特定|的|区域|，|准许|外国|商品|豁免|关税|自由|进出|。,n|w|w|n|w|xc|w|xc|w|v|nz|w|v|v|p|n|c|vn|u|n|p|ORG|vn|n|d|a|u|vn|vn|w|p|n|n|c|n|u|n|f|w|v|a|u|n|w|v|n|n|v|n|ad|v|w
自由贸易区|：|狭义|仅|指|提供|区内|加工|出口|所需|原料|等|货物|的|进口|豁免|关税|的|地区|，|类似|出口|加工|区|。|广义|还|包括|自由港|和|转口|贸易|区|。,n|w|n|d|v|v|s|vn|vn|vn|n|u|n|u|vn|v|n|u|n|w|v|vn|vn|n|w|n|d|v|n|c|vn|vn|n|w
就|性质|而言|自由贸易区|可|分为|：|商业|自由区|和|工业|自由区|。,d|n|u|n|v|v|w|n|n|c|n|n|w
就|功能|而言|，|世界|自由贸易区|可|分为|以下|类型|：|转口|集散型|；|贸工|结合|、|以|贸|为|主型|；|出口|加工型|；|保税仓|储型|。,d|n|u|w|n|n|v|v|f|n|w|v|a|w|n|v|w|p|n|v|n|w|vn|a|w|nz|n|w
物品|出库|作业|是|仓储|作业|管理|的|最后|一步|，|也是|仓储|作业|管理|的|重要|环节|。,n|vn|n|v|vn|vn|vn|u|a|m|w|v|vn|vn|vn|u|a|n|w
物品|出库|作业|：|它|是|仓储|经营|人|根据|存货|人|或|仓单|持|有人|所|持有|的|仓单|，|按|其|所|列|物品|的|编号|、|名称|、|规格|、|型号|、|数量|等|项目|，|组织|物品|出库|的|一系列|活动|。,n|vn|n|w|r|v|vn|vn|n|p|n|n|c|n|v|r|u|v|u|n|w|p|r|u|v|n|u|n|w|n|w|n|w|n|w|n|u|n|w|v|n|v|u|a|n|w
物品|出库|要|做到|“|三|不|、|三|核|、|五|检查|”| |。,n|v|v|v|w|m|d|w|m|n|w|m|vn|w|w|w
物品|出库|时|的|“|三|不|”|指|的|是|：|未|接|单据|不|翻账|，|未经|审单|不|备货|，|未经|复核|不|出库|。,n|v|n|u|w|m|d|w|v|u|v|w|d|v|n|d|v|w|v|n|d|v|w|v|vn|d|v|w
物品|出库|时|的|“|三|核|”|指|的|是|：|在|发货|时|，|要|核对|凭证|、|核对账卡|、|核对|实物|。,n|v|n|u|w|m|n|w|v|u|v|w|p|v|n|w|v|v|n|w|nz|w|v|n|w
物品|出库|时|的|“|五|检查|”|指|的|是|：|对|单据|和|实物|要|进行|品名检查|、|规格|检查|、|包装|检查|、|数量|检查|、|重量|检查|。,n|v|n|u|w|m|vn|w|v|u|v|w|p|n|c|n|v|v|vn|w|n|vn|w|vn|vn|w|n|vn|w|n|vn|w
物品|出库|时|，|在|保证|库存|物品|的|价值|和|使用|价值|不变|的|前提|下|，|坚持|“|先进先出|”|的|原则|。,n|v|n|w|p|v|vn|n|u|n|c|vn|n|v|u|n|f|w|v|w|v|w|u|n|w
出库|作业|流程|包括|以下|作业|环节|：|出库|凭证|审核|、|出库|准备|、|出库|验收|、|出库|点交|与|销账|、|装载|上车|、|发运|、|清理|等|。| ,v|vn|n|v|f|vn|n|w|vn|n|vn|w|v|v|w|vn|vn|w|v|v|c|vn|w|v|v|w|vn|w|vn|u|w|w
物品|出库|的|形式|包括|：|送货|、|收|货人|自提|、|过户| |、|取样|、|转仓,n|v|u|n|v|w|vn|w|v|n|v|w|vn|w|w|v|w|n
拣选|作业|是|根据|出库|信息|或|订单|，| |将|顾客|订购|的|物品|从|保管|区|或|拣货|区|取出|，|也|可以|直接|在|进货|过程|中|取出|，|并|运|至|配货|区|的|作业|过程|。| ,vn|n|v|p|vn|n|c|n|w|w|p|n|v|u|n|p|vn|n|c|vn|n|v|w|d|v|ad|p|vn|n|f|v|w|c|v|p|vn|n|u|vn|n|w|w
常用|的|拣选|作业|主要|有|两种|，|单一|拣选|和|批量|拣选|。,a|u|vn|n|ad|v|m|w|a|vn|c|n|v|w
补货|时机|一般|有|以下|三种|方式|：|批次|补货|、|定时|补货|、|随机|补货,vn|n|ad|v|f|m|n|w|n|v|w|d|v|w|d|v
批次|补货|是|指|通过|计算机|查询|每天|需要|的|总|补货|量|以及|持货|区|存货|量|的|情况|，|将|补货量|一次性|补足|的|方式|。,n|vn|v|v|p|n|v|TIME|v|u|a|vn|n|c|vn|n|n|n|u|n|w|p|n|d|v|u|n|w
补货|方式|包括|：|拼|/|整箱|补货|、|托盘|补货|、|货位|补货|、|其他|补货|方式|（|直接|补货|、|复合式|补货|、|自动|补货|）,vn|n|v|w|v|w|n|v|w|n|v|w|n|v|w|r|vn|n|w|ad|v|w|a|v|w|ad|v|w
配货|作业|的|基本|流程|：|分类|；|配货|检查|；|包装|、|打捆,vn|n|u|a|n|w|vn|w|vn|vn|w|n|w|v
配货|作业|的|主要|形式|包括| |：|单一|配货|作业|、|集中|配货|作业,vn|n|u|a|n|v|w|w|a|vn|n|w|ad|v|n
单一|配货|作业|是|指|每次|只|为|一个|客户|进行|配货|服务|。,a|vn|vn|v|v|r|d|p|m|n|v|vn|vn|w
集中|配货|作业|是|指|同时|为多|个|客户|进行|配货|服务|。,ad|v|n|v|v|d|v|q|n|v|vn|vn|w
定量库存控制法|也|称为|订购|点|法|，|是|以|固定|订购|点|和|订购批量|为|基础|的|一种|库存量|控制|方法|。,nz|d|v|vn|n|n|w|v|p|v|vn|n|c|nz|v|n|u|m|n|vn|n|w
定期库存控制法|是|以|固定|的|检查|和|订购|周期|为|基础|的|一种|库存量|控制|方法|。,nz|v|p|a|u|vn|c|vn|n|v|n|u|m|n|vn|n|w
ABC|分析法|，|就是|以|某|类|库存物|资品|种数|占|物|资品种|数|的|百分数|和|该类|物资|金额|占|库存|物资|总|金额|的|百分数|大小|为|标准|，|将|库存|物资|分为|A|、|B|、|C|三类|，|进行|分级|管理|。,nt|n|w|v|p|r|q|n|n|n|v|n|n|n|u|n|c|r|vn|n|v|n|n|a|n|u|n|n|v|n|w|p|vn|n|v|xc|w|xc|w|xc|m|w|v|vn|vn|w
综合化|机械|作业|，|是|指|利用|两种|以上|工具|进行|的|装卸|搬运|作业|。,vn|n|n|w|v|v|v|m|f|n|v|u|vn|vn|n|w
选择|装卸|搬运|设备|的|原则|有|：|利用|重力|的|原则|；| |经济|合理|的|原则|；|适应性|原则|；|顺畅性|原则,v|vn|vn|n|u|n|v|w|v|n|u|n|w|w|n|a|u|n|w|n|n|w|n|n
做好|储存|准备|工作|中|的|心理准备|：|指|货物|在|库|期间|，|对|货物|保管|和|保养|工作量|及|质量|的|心理|预期|。,v|vn|vn|n|f|u|n|w|v|n|p|n|f|w|p|n|vn|c|vn|n|c|n|u|n|vn|w
做好|储存|准备|工作|中|的|物资|准备|：|指|货位|、|仓储笼|、|托盘|、|垫板|、|集装袋|、|拉伸缠绕膜|、|装卸|搬运|工具|、|保管|保养|机具|、|包装物|以及|消防|灭火|器材|等|物品|的|准备|。,v|vn|vn|n|f|u|n|vn|w|v|n|w|n|w|n|w|n|w|n|w|nz|w|v|vn|n|w|v|vn|n|w|n|c|vn|vn|n|u|n|u|vn|w
装卸|：|指|的|是|物品|在|指定|地点|以|人力|或|机械|载入|或|卸出|运输工具|的|作业|过程|。,vn|w|v|u|v|n|p|vn|n|p|n|c|n|v|c|v|n|u|vn|n|w
搬运|：|是|指|在|同|一|场所|内|，|对|物品|进行|空间|移动|的|作业|过程|。,vn|w|v|v|p|a|m|n|f|w|p|n|v|n|vn|u|vn|n|w
单件|作业|：|是|指|利用|人工|搬运|的|单件|作业|。,n|vn|w|v|v|v|n|v|u|n|n|w
集装|作业|：|是|指|运用|集装箱|、|仓储笼|、|托盘|、|集装袋|等|进行|集装|后|搬运|的|作业|。,vn|vn|w|v|v|v|n|w|n|w|n|w|n|u|v|v|f|v|u|n|w
散装|作业|：|是|指|对|粉末状|物品|及|大批|不适宜|包装|的|散货|进行|的|装卸|搬运|活动|。,a|n|w|v|v|p|n|n|c|m|a|n|u|n|v|u|vn|vn|n|w
装卸|搬运|方式|—|—|按照|装卸|搬运|作业|对象|，|分为|单件|作业|、|集装|作业|、|散装|作业|。,v|vn|n|w|w|p|vn|vn|vn|n|w|v|n|n|w|vn|n|w|vn|n|w
在|库|作业|准备|包括|四个|部分|：|查验|进货账卡|，|熟悉|物品|特性|，|制定|物品|储存|方法|，|做好|储存|准备|工作|。,p|n|n|v|v|m|n|w|v|nz|w|v|n|n|w|v|n|vn|n|w|v|vn|vn|n|w
盘点|：|是|指定期|或|临时|对|库存|物品|的|实际|数量|清查|、|清点|的|作业|。,vn|w|v|n|c|d|p|n|n|u|a|n|vn|w|v|u|n|w
盘点|是|保证|账|、|物|、|卡|相符|的|重要|措施|之|一|。,vn|v|v|n|w|n|w|n|v|u|a|n|u|m|w
仓库|的|全面|盘点|：|是|指|每|季度|、|半年|或|年终|财务|结算|前|进行|一次|全面|的|盘点|。,n|u|a|vn|w|v|v|r|n|w|TIME|c|t|n|vn|f|v|m|a|u|vn|w
盘点|方式|包括|：|定期|盘点|和|临时|盘点|。,vn|n|v|w|vd|v|c|a|vn|w
盘点|内容|包括|：|数量|盘点|、|重量|盘点|、|账|实|核对|、|账卡核对|、|账|账|核对|。,vn|n|v|w|n|vn|w|n|vn|w|n|ad|v|w|nz|w|n|n|v|w
盘点|方法|可|分为|两类|，|一类|是|人机|盘点|，|一类|是|人工|盘点|。,vn|n|v|v|m|w|m|v|n|v|w|m|v|n|v|w
物品|的|养护|作业|：|指|对|不同|物品|保护|、|保养|、|质量控制|的|活动|。,n|u|vn|n|w|v|p|a|n|vn|w|vn|w|vn|u|n|w
危险性|物品|：|指|具有|易燃|、|爆炸|、|腐蚀|、|毒害|、|放射|射线|等|性质|的|物品|。,n|n|w|v|v|an|w|vn|w|vn|w|vn|w|vn|n|u|n|u|n|w
仓库|所|指|的|温度|包括|气温|、|库温|及|垛温|。,n|u|v|u|n|v|n|w|nr|c|n|w
湿度|指|空气|中水蒸气|含量|的|程度|。|通常|以|绝对湿度|、|饱和湿度|、|相对湿度|来|衡量|。,n|v|n|n|n|u|n|w|d|p|n|w|nz|w|n|v|v|w
仓库|除了|注意|调节|仓库|温湿度|外|，|还要|注意|虫鼠害|、|霉腐|、|锈蚀|的|防治|。,n|p|v|v|n|n|f|w|v|v|vn|w|vn|w|v|u|vn|w
普通|物品|堆码|方式|：|主要|有|散堆|方式|、|货架|方式|、|成|组|堆码|方式|、|垛堆|方式|四种|。,a|n|vn|n|w|ad|v|vn|n|w|n|n|w|v|n|vn|n|w|nz|n|m|w
散堆|方式|：|指|将|无|包装|的|散货|在|仓库|或|露天|货场|上|堆|成|货堆|的|存放|方式|。,n|n|w|v|d|v|n|u|n|p|n|c|a|n|f|v|v|n|u|vn|n|w
货架|方式|：|指|使用|货架|进行|堆码|。,n|n|w|v|v|n|v|n|w
成|组|堆码|：|指|采用|成|组|工具|现|将|物品|组成|一组|、|使|其|堆存|单元|扩大|，|从而|可以|用|装卸|机械|成|组|搬运|、|装卸|。,v|n|n|w|v|v|v|n|n|t|p|n|v|m|w|v|r|v|n|v|w|c|v|p|vn|n|v|n|v|w|vn|w
堆垛|方式|：|直接|利用|物品|进行|堆码|。,vn|n|w|ad|v|n|v|n|w
堆垛|方式|是|应用|最|广泛|的|、|样式|最|繁多|的|一种|堆码|方式|。,vn|n|v|vn|d|a|u|w|n|d|a|u|m|vn|n|w
货垛|的|五距|：|墙|距|、|柱|、|顶距|、|灯|距|和|垛距|。,n|u|m|w|n|v|w|n|w|n|w|n|v|c|n|w
仓库|通道|一般|包括|主|通道|和|支|通道|以及|副道|。,n|n|ad|v|a|n|c|vn|n|c|n|w
垛牌|：|为了|保管|及时|掌握|物品|资料|，|需要|在|或多|上|挂|有|过|关|该垛|物品|的|资料|标签|。,n|w|p|v|ad|v|n|n|w|v|p|d|v|v|v|u|v|r|n|u|n|n|w
垛牌|的|内容|有|货位号|、|物品|名称|、|规格|、|制造|日期|等|。,n|u|n|v|nz|w|n|n|w|n|w|vn|n|u|w
垛形|指|货|跺|的|外部|形状|。|可为|矩形|、|正方形|、|三角形|、|梯形|、|半圆形|等|。,n|v|n|v|u|f|n|w|v|n|w|n|w|n|w|n|w|n|u|w
苫盖|方法|包括|：|就垛苫盖法|、|鱼鳞式苫盖法|、|固定|棚架苫盖法|、|活动|棚架|苫盖|法|、|隔离|苫盖|法|。,v|n|v|w|nz|w|nz|w|v|nz|w|n|n|v|n|w|v|v|n|w
垫|垛|指|物品|堆码|前|，|使用|适合|的|衬垫|材料|进行|铺垫|。,v|n|v|n|v|f|w|v|v|u|n|n|v|vn|w
磅差|指|由于|入|出库|计量|工具|精度|的|差别|二|造成|的|物品|数量|差异|。,n|v|p|v|v|vn|n|n|u|n|m|v|u|n|n|n|w
物品|损耗|标准|包括|：|标准损耗率|、|保管|损耗率|。,n|vn|n|v|w|nz|w|v|n|w
标准损耗率|：|是|指|保管|某|物品|所|容许|繁盛|的|自然|损耗|。,nz|w|v|v|v|r|n|u|v|a|u|n|vn|w
保管|损耗率|：|是|指|自然|损耗|量|与|该|物品|库存量|的|比值|。,v|n|w|v|v|a|vn|n|p|r|n|n|u|n|w
5S|：|是|指|整理|、|整顿|、|清扫|、|清洁|、|素养|。,n|w|v|v|v|w|vn|w|vn|w|an|w|n|w
库存|控制|是|在|保障|供应|的|前提|下|，|是|库存|物品|的|数量|最少|而|进行|有效|的|技术|经济|措施|。,vn|vn|v|p|v|vn|u|n|f|w|v|vn|n|u|n|a|c|v|a|u|n|n|n|w
库存|分为|周转|库存|、|安全|库存|、|转运|库存| |等|。,n|v|vn|n|w|an|n|w|vn|n|w|v|w
周转库存|：|指|因|订货|以|每次|一批|的|方式|进行|时|形成|的|周期性|库存|。,nz|w|v|p|v|p|r|m|u|n|v|n|v|u|n|n|w
安全|库存|：|是|指|为了|防止|不确定性|因素|（|如|大量|突发性|订货|、|交货期|突然|延期|、|临时|用量|增加|、|交货|误期|等|特殊|原因|）|而|预计|的|保险|储备|量|（|缓冲|库存|）,an|n|w|v|v|p|v|n|n|w|v|a|n|v|w|n|ad|v|w|a|n|v|w|vn|n|u|a|n|w|c|v|u|n|vn|n|w|vn|n|w
订货|成本|指|企业|为了|实现|一次|订货|的|各种|活动|的|费用|。|包括|差旅费|、|订货|手续费|、|招待费|等|。,vn|n|v|n|p|v|m|v|u|r|n|u|n|w|v|n|w|vn|n|w|n|u|w
保管|成本|指|在|保管|过程|中|为|保管|物品|而|发生|的|全部|费用|。,vn|n|v|p|vn|n|f|p|vn|n|c|v|u|n|n|w
缺|货|成本|指|因|存货|不足|而|造成|的|损失|。|若|不|容许|缺货|，|则|缺货|成本|为|零|。,v|n|n|v|p|n|a|c|v|u|n|w|c|d|v|vn|w|c|vn|n|v|m|w
进货|成本|是|指|在|进货|途中|所|花费|的|全部|支出|。|包括|包装费|、|装卸|费|等等|。,vn|n|v|v|p|vn|s|u|v|u|n|n|w|v|n|w|vn|n|u|w
库存|成本|的|构成|：|订货|成本|、|保管|成本|、|缺货|成本|、|进货|成本|与|购买|成本|、|固定成本|和|变动成本|。,vn|n|u|vn|w|vn|n|w|v|n|w|vn|n|w|vn|n|c|vn|n|w|n|c|n|w
进货|成本|和|购买|成本|与|订货|批量|无关|，|叫做|固定成本|。,vn|n|c|v|n|c|vn|n|v|w|v|n|w
订货|成本|、|保管|成本|、|缺货|成本|与|订货|批量|有关|，|称为|变动成本|。,vn|n|w|v|n|w|vn|n|c|vn|n|v|w|v|n|w
定期订货法|，|是|指|及时|根据|预先|确定|的|时间|间隔|按|其|订购|物品|，|补充|库存|的|一种|库存|控制|方法|。,nz|w|v|v|ad|p|d|v|u|n|n|p|r|v|n|w|v|n|u|m|vn|vn|n|w
入库|申请|是|生产|入库|作业|计划|的|而|基础|和|依据|。|是|存货|人|对|仓储|服务|产生|需求|，|并|向|仓储|企业|发出|的|通知|。,vn|vn|v|vn|vn|vn|n|u|c|n|c|n|w|v|n|n|p|vn|vn|v|n|w|c|p|vn|n|v|u|n|w
存货人|向|仓库|提出|入库|申请|的|书面|形式|，|叫|“|入库|通知单|”|，|起|到|预报|信息|的|作用|。,n|p|n|v|vn|vn|u|a|n|w|v|w|vn|n|w|w|v|v|vn|n|u|n|w
入库|作业|计划|是|指|仓库|部门|根据|本|部门|和|存货人|等|实际|情况|，|权衡|存货人|的|需求|和|仓库|存储|的|可能性|，|通过|预测|提出|在|未来|一定|时期|内|仓库|要|达到|的|目标|和|实现|方法|。,vn|vn|n|v|v|n|n|p|r|n|c|n|u|a|n|w|v|n|u|n|c|n|vn|u|n|w|p|vn|v|p|t|a|n|f|n|v|v|u|n|c|vn|n|w
入库|作业|计划|是|存货|人|发货|和|仓库|部门|入库|前|准备|的|依据|。,vn|vn|n|v|n|n|v|c|n|n|v|f|v|u|n|w
中转运输|的|转运|方式|包括|直达|转运|、|直通|转运|、|储存|分拣|转运|、|流通|加工|转运|、|投机|转运|等|形式|。,nz|u|vn|n|v|v|vn|w|v|vn|w|vn|vn|vn|w|vn|vn|vn|w|vn|vn|u|n|w
直达|转运|，|是|指|物品|不|经过|卸车|入库|等|环节|，|留在|运输工具|上|直接|送到|货主|手中|。,v|vn|w|v|v|n|d|v|vn|vn|u|n|w|v|n|f|ad|v|n|s|w
储存|分拣|转运|就是|物品|抵达|仓库|时|先|入库|，|等待|客户|下达|指令|后|经过|分拣|送|抵|客户|。,vn|vn|vn|v|n|v|n|n|d|v|w|v|n|v|n|f|p|vn|v|v|n|w
流通|加工|转运|是|指|物品|抵达|仓库|后|，|经过|卸货|、|验收|、|搬运|、|分拣|、|加工|、|再分拣|等|作业|环节|后|送|抵|客户|手中|。,vn|vn|vn|v|v|n|v|n|f|w|p|vn|w|vn|w|v|w|vn|w|vn|w|vn|u|vn|n|f|v|v|n|s|w
投机|转运|指|物品|抵达|仓库|时|先|入库|，|根据|货主|下达|的|指令|，|按照|客户|要求|送|抵|客户|而|获得|超额|利润|的|转运|方式|。,vn|vn|v|n|v|n|n|d|v|w|p|n|v|u|n|w|p|n|n|v|v|n|c|v|vn|n|u|vn|n|w
入库|计划|主要|包括|空余库位|的|选择|，|货架|的|选择|，|搬运|方法|等|。,vn|n|ad|v|nz|u|vn|w|n|u|vn|w|vn|n|u|w
